Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
28.01.2009 21:30:00,994.69,-3.16,270.41,-4.01,93.8,4.83,4.53,0.3,2.84,4.56,1281.18,0.0,0.0,0.0
28.01.2009 21:40:00,994.78,-3.12,270.45,-3.94,94.0,4.85,4.56,0.29,2.86,4.58,1281.06,0.0,0.0,0.0
28.01.2009 21:50:00,994.79,-3.11,270.45,-3.92,94.1,4.85,4.57,0.29,2.86,4.59,1281.04,0.0,0.0,0.0
28.01.2009 22:00:00,994.81,-3.1,270.47,-3.93,93.9,4.86,4.56,0.3,2.86,4.59,1280.99,0.0,0.0,0.0
28.01.2009 22:10:00,994.9,-3.03,270.52,-3.91,93.6,4.88,4.57,0.31,2.86,4.59,1280.81,0.0,0.0,0.0
28.01.2009 22:20:00,994.9,-2.98,270.58,-3.96,92.9,4.9,4.55,0.35,2.85,4.58,1280.57,0.0,0.0,0.0
28.01.2009 22:30:00,994.97,-2.95,270.6,-3.99,92.5,4.91,4.54,0.37,2.84,4.57,1280.54,0.0,0.0,0.0
28.01.2009 22:40:00,995.02,-2.91,270.64,-4.0,92.1,4.93,4.54,0.39,2.84,4.56,1280.4,0.0,0.0,0.0
28.01.2009 22:50:00,995.1,-2.9,270.64,-4.04,91.8,4.93,4.53,0.4,2.83,4.55,1280.44,0.0,0.0,0.0
28.01.2009 23:00:00,995.12,-2.9,270.64,-4.09,91.4,4.93,4.51,0.42,2.82,4.53,1280.48,0.0,0.0,0.0
28.01.2009 23:10:00,995.1,-2.84,270.7,-4.05,91.3,4.95,4.52,0.43,2.83,4.54,1280.19,0.0,0.0,0.0
28.01.2009 23:20:00,995.05,-2.83,270.72,-4.11,90.8,4.96,4.5,0.46,2.82,4.52,1280.07,0.0,0.0,0.0
28.01.2009 23:30:00,995.07,-2.83,270.71,-4.2,90.2,4.96,4.47,0.49,2.8,4.49,1280.12,0.0,0.0,0.0
28.01.2009 23:40:00,995.12,-2.83,270.71,-4.26,89.8,4.96,4.45,0.51,2.79,4.47,1280.19,0.0,0.0,0.0
28.01.2009 23:50:00,995.11,-2.83,270.71,-4.26,89.8,4.96,4.45,0.51,2.79,4.47,1280.17,0.0,0.0,0.0
29.01.2009 00:00:00,995.05,-2.74,270.8,-4.29,89.0,4.99,4.44,0.55,2.78,4.46,1279.68,0.0,0.0,0.0
29.01.2009 00:10:00,995.04,-2.74,270.81,-4.39,88.3,4.99,4.41,0.58,2.76,4.43,1279.68,0.0,0.0,0.0
29.01.2009 00:20:00,995.03,-2.73,270.82,-4.38,88.3,4.99,4.41,0.58,2.76,4.43,1279.62,0.0,0.0,0.0
29.01.2009 00:30:00,995.02,-2.63,270.92,-4.65,85.9,5.03,4.32,0.71,2.71,4.34,1279.17,0.0,0.0,0.0
29.01.2009 00:40:00,995.03,-2.56,270.98,-4.92,83.7,5.06,4.23,0.82,2.65,4.25,1278.92,0.0,0.0,0.0
29.01.2009 00:50:00,995.14,-2.56,270.97,-4.71,85.1,5.06,4.3,0.75,2.69,4.32,1279.03,0.0,0.0,0.0
29.01.2009 01:00:00,995.23,-2.63,270.91,-4.48,87.0,5.03,4.38,0.65,2.74,4.4,1279.4,0.0,0.0,0.0
29.01.2009 01:10:00,995.27,-2.63,270.9,-4.24,88.6,5.03,4.46,0.57,2.79,4.48,1279.44,0.0,0.0,0.0
29.01.2009 01:20:00,995.32,-2.67,270.86,-4.14,89.5,5.02,4.49,0.53,2.81,4.51,1279.64,0.0,0.0,0.0
29.01.2009 01:30:00,995.27,-2.75,270.78,-4.09,90.4,4.99,4.51,0.48,2.82,4.53,1279.98,0.0,0.0,0.0
29.01.2009 01:40:00,995.27,-2.7,270.83,-4.21,89.3,5.0,4.47,0.54,2.8,4.49,1279.75,0.0,0.0,0.0
29.01.2009 01:50:00,995.27,-2.65,270.87,-4.35,88.0,5.02,4.42,0.6,2.77,4.44,1279.57,0.0,0.0,0.0
29.01.2009 02:00:00,995.27,-2.61,270.91,-4.54,86.5,5.04,4.36,0.68,2.73,4.38,1279.4,0.0,0.0,0.0
29.01.2009 02:10:00,995.27,-2.56,270.96,-4.61,85.7,5.06,4.33,0.72,2.71,4.35,1279.18,0.0,0.0,0.0
29.01.2009 02:20:00,995.25,-2.5,271.02,-4.66,85.0,5.08,4.32,0.76,2.7,4.34,1278.89,0.0,0.0,0.0
29.01.2009 02:30:00,995.27,-2.45,271.08,-4.69,84.5,5.1,4.31,0.79,2.7,4.33,1278.66,0.0,0.0,0.0
29.01.2009 02:40:00,995.3,-2.46,271.06,-4.62,85.0,5.09,4.33,0.76,2.71,4.35,1278.74,0.0,0.0,0.0
29.01.2009 02:50:00,995.36,-2.43,271.09,-4.55,85.3,5.11,4.36,0.75,2.73,4.38,1278.65,0.0,0.0,0.0
29.01.2009 03:00:00,995.39,-2.41,271.11,-4.47,85.7,5.11,4.38,0.73,2.74,4.4,1278.6,0.0,0.0,0.0
29.01.2009 03:10:00,995.39,-2.43,271.09,-4.44,86.0,5.11,4.39,0.71,2.75,4.41,1278.68,0.0,0.0,0.0
29.01.2009 03:20:00,995.3,-2.43,271.1,-4.44,86.0,5.11,4.39,0.71,2.75,4.41,1278.56,0.0,0.0,0.0
29.01.2009 03:30:00,995.19,-2.48,271.06,-4.42,86.4,5.09,4.4,0.69,2.75,4.42,1278.63,0.0,0.0,0.0
29.01.2009 03:40:00,995.15,-2.56,270.97,-4.32,87.6,5.06,4.43,0.63,2.77,4.45,1278.97,0.0,0.0,0.0
29.01.2009 03:50:00,995.12,-2.63,270.91,-4.23,88.7,5.03,4.46,0.57,2.79,4.48,1279.24,0.0,0.0,0.0
29.01.2009 04:00:00,995.05,-2.73,270.82,-4.18,89.7,4.99,4.48,0.51,2.8,4.5,1279.61,0.0,0.0,0.0
29.01.2009 04:10:00,995.05,-2.77,270.77,-4.05,90.8,4.98,4.52,0.46,2.83,4.54,1279.79,0.0,0.0,0.0
29.01.2009 04:20:00,995.13,-2.8,270.74,-3.98,91.5,4.97,4.55,0.42,2.85,4.57,1280.01,0.0,0.0,0.0
29.01.2009 04:30:00,995.13,-2.88,270.66,-3.96,92.2,4.94,4.55,0.39,2.85,4.58,1280.38,0.0,0.0,0.0
29.01.2009 04:40:00,995.17,-2.95,270.59,-3.96,92.7,4.91,4.55,0.36,2.85,4.58,1280.76,0.0,0.0,0.0
29.01.2009 04:50:00,995.22,-2.96,270.57,-3.92,93.0,4.91,4.57,0.34,2.86,4.59,1280.87,0.0,0.0,0.0
29.01.2009 05:00:00,995.32,-2.96,270.56,-3.89,93.3,4.91,4.58,0.33,2.87,4.6,1281.02,0.0,0.0,0.0
29.01.2009 05:10:00,995.39,-2.97,270.55,-3.87,93.4,4.91,4.58,0.32,2.87,4.6,1281.11,0.0,0.0,0.0
29.01.2009 05:20:00,995.48,-3.03,270.48,-3.91,93.6,4.88,4.57,0.31,2.86,4.59,1281.53,0.0,0.0,0.0
29.01.2009 05:30:00,995.55,-3.03,270.47,-3.88,93.8,4.88,4.58,0.3,2.87,4.6,1281.64,0.0,0.0,0.0
29.01.2009 05:40:00,995.61,-3.09,270.42,-3.92,93.9,4.86,4.57,0.3,2.86,4.59,1281.98,0.0,0.0,0.0
29.01.2009 05:50:00,995.64,-3.07,270.43,-3.87,94.2,4.87,4.58,0.28,2.87,4.6,1281.95,0.0,0.0,0.0
29.01.2009 06:00:00,995.7,-3.14,270.35,-3.92,94.3,4.84,4.57,0.28,2.86,4.59,1282.37,0.0,0.0,0.0
29.01.2009 06:10:00,995.76,-3.17,270.32,-3.92,94.5,4.83,4.57,0.27,2.86,4.59,1282.55,0.0,0.0,0.0
29.01.2009 06:20:00,995.7,-3.19,270.31,-3.91,94.7,4.83,4.57,0.26,2.86,4.59,1282.58,0.0,0.0,0.0
29.01.2009 06:30:00,995.69,-3.23,270.26,-3.94,94.8,4.81,4.56,0.25,2.85,4.58,1282.77,0.52,5.63,15.9
29.01.2009 06:40:00,995.73,-3.28,270.22,-4.0,94.7,4.79,4.54,0.25,2.84,4.56,1283.05,4.44,6.0,22.27
29.01.2009 06:50:00,995.86,-3.3,270.18,-4.01,94.8,4.79,4.54,0.25,2.84,4.56,1283.33,3.91,4.88,29.01
29.01.2009 07:00:00,995.88,-3.36,270.12,-4.05,94.9,4.76,4.52,0.24,2.83,4.54,1283.64,3.39,4.38,28.67
29.01.2009 07:10:00,995.9,-3.35,270.12,-4.04,95.0,4.77,4.53,0.24,2.83,4.55,1283.65,3.46,4.75,25.77
29.01.2009 07:20:00,995.96,-3.32,270.15,-4.0,95.0,4.78,4.54,0.24,2.84,4.56,1283.55,2.9,3.88,26.99
29.01.2009 07:30:00,996.01,-3.3,270.17,-3.99,94.9,4.79,4.54,0.24,2.84,4.56,1283.52,2.68,3.38,27.83
29.01.2009 07:40:00,996.09,-3.25,270.22,-3.95,94.8,4.8,4.55,0.25,2.85,4.57,1283.36,2.54,3.38,32.29
29.01.2009 07:50:00,996.12,-3.23,270.23,-3.95,94.7,4.81,4.55,0.25,2.85,4.57,1283.33,2.28,3.38,14.42
29.01.2009 08:00:00,996.14,-3.23,270.23,-3.97,94.6,4.81,4.55,0.26,2.85,4.57,1283.36,2.77,3.5,16.52
29.01.2009 08:10:00,996.23,-3.23,270.22,-3.97,94.6,4.81,4.55,0.26,2.85,4.57,1283.48,3.24,4.13,24.35
29.01.2009 08:20:00,996.29,-3.23,270.22,-3.97,94.6,4.81,4.55,0.26,2.85,4.57,1283.56,3.63,4.88,22.33
29.01.2009 08:30:00,996.38,-3.23,270.21,-3.95,94.7,4.81,4.55,0.25,2.85,4.57,1283.66,3.59,5.13,26.29
29.01.2009 08:40:00,996.5,-3.16,270.27,-3.9,94.6,4.83,4.57,0.26,2.86,4.59,1283.49,3.76,4.75,26.74
29.01.2009 08:50:00,996.62,-3.1,270.32,-3.88,94.3,4.86,4.58,0.28,2.86,4.6,1283.33,3.08,4.13,26.74
29.01.2009 09:00:00,996.64,-3.07,270.35,-3.87,94.2,4.87,4.59,0.28,2.87,4.6,1283.23,2.53,3.88,32.85
29.01.2009 09:10:00,996.63,-3.01,270.41,-3.85,93.9,4.89,4.59,0.3,2.87,4.61,1282.93,1.94,3.0,41.41
29.01.2009 09:20:00,996.64,-2.96,270.46,-3.86,93.5,4.91,4.59,0.32,2.87,4.6,1282.73,2.26,3.88,39.43
29.01.2009 09:30:00,996.62,-2.93,270.5,-3.89,93.0,4.92,4.58,0.34,2.86,4.59,1282.52,2.72,4.5,38.79
29.01.2009 09:40:00,996.66,-2.83,270.59,-3.97,91.8,4.95,4.55,0.41,2.84,4.56,1282.15,2.83,4.38,50.18
29.01.2009 09:50:00,996.75,-2.73,270.68,-4.05,90.6,4.99,4.52,0.47,2.83,4.54,1281.79,2.63,3.88,41.66
29.01.2009 10:00:00,996.86,-2.63,270.77,-4.07,89.8,5.03,4.52,0.51,2.82,4.53,1281.46,1.94,3.38,40.66
29.01.2009 10:10:00,996.86,-2.56,270.84,-4.07,89.3,5.06,4.51,0.54,2.82,4.53,1281.14,2.04,3.38,56.09
29.01.2009 10:20:00,996.91,-2.53,270.87,-4.04,89.3,5.07,4.53,0.54,2.83,4.54,1281.06,1.47,2.63,47.38
29.01.2009 10:30:00,996.98,-2.5,270.9,-3.93,89.8,5.08,4.56,0.52,2.85,4.58,1280.96,2.01,3.13,42.94
29.01.2009 10:40:00,997.04,-2.44,270.95,-3.93,89.4,5.1,4.56,0.54,2.85,4.58,1280.75,1.84,3.0,53.53
29.01.2009 10:50:00,997.12,-2.36,271.02,-3.95,88.8,5.13,4.56,0.57,2.85,4.57,1280.51,2.07,3.88,65.11
29.01.2009 11:00:00,997.14,-2.36,271.02,-3.96,88.7,5.13,4.55,0.58,2.85,4.57,1280.51,2.19,3.0,42.61
29.01.2009 11:10:00,997.23,-2.27,271.11,-3.96,88.1,5.17,4.55,0.62,2.85,4.57,1280.2,2.03,3.63,61.76
29.01.2009 11:20:00,997.21,-2.18,271.2,-3.95,87.6,5.2,4.56,0.65,2.85,4.57,1279.76,1.91,3.0,75.9
29.01.2009 11:30:00,997.23,-2.1,271.27,-4.1,86.1,5.23,4.5,0.73,2.81,4.52,1279.45,2.76,4.88,79.6
29.01.2009 11:40:00,997.23,-1.99,271.39,-4.11,85.3,5.28,4.5,0.78,2.81,4.51,1278.92,2.56,4.25,94.1
29.01.2009 11:50:00,997.23,-1.9,271.48,-4.04,85.2,5.31,4.53,0.79,2.83,4.54,1278.45,2.09,4.88,68.86
29.01.2009 12:00:00,997.23,-1.9,271.48,-4.01,85.4,5.31,4.54,0.78,2.83,4.55,1278.45,2.4,4.5,64.65
29.01.2009 12:10:00,997.2,-1.93,271.45,-3.9,86.3,5.3,4.57,0.73,2.86,4.59,1278.55,2.23,4.13,65.12
29.01.2009 12:20:00,997.05,-1.97,271.42,-3.97,86.1,5.28,4.55,0.73,2.84,4.56,1278.57,2.41,4.25,90.2
29.01.2009 12:30:00,997.0,-2.02,271.37,-4.05,85.9,5.26,4.52,0.74,2.83,4.54,1278.75,2.99,6.88,81.3
29.01.2009 12:40:00,997.02,-1.98,271.41,-3.97,86.2,5.28,4.55,0.73,2.84,4.56,1278.59,2.64,4.75,94.2
29.01.2009 12:50:00,997.04,-2.02,271.37,-3.99,86.3,5.26,4.54,0.72,2.84,4.56,1278.8,2.44,4.38,80.8
29.01.2009 13:00:00,996.95,-1.93,271.47,-3.9,86.3,5.3,4.57,0.73,2.86,4.59,1278.24,2.1,3.75,81.9
29.01.2009 13:10:00,996.82,-1.91,271.5,-3.86,86.4,5.31,4.59,0.72,2.87,4.6,1277.95,2.12,3.38,65.38
29.01.2009 13:20:00,996.7,-1.9,271.52,-3.9,86.1,5.31,4.57,0.74,2.86,4.59,1277.75,2.41,4.25,55.38
29.01.2009 13:30:00,996.58,-1.9,271.53,-3.89,86.2,5.31,4.58,0.73,2.86,4.59,1277.61,2.63,5.0,56.04
29.01.2009 13:40:00,996.58,-1.9,271.53,-3.88,86.2,5.31,4.58,0.73,2.86,4.6,1277.6,2.88,4.5,54.23
29.01.2009 13:50:00,996.62,-1.9,271.53,-3.91,86.0,5.31,4.57,0.74,2.86,4.58,1277.65,2.24,4.0,71.1
29.01.2009 14:00:00,996.62,-1.9,271.52,-3.87,86.3,5.31,4.58,0.73,2.87,4.6,1277.66,1.86,3.38,63.94
29.01.2009 14:10:00,996.73,-1.83,271.59,-3.8,86.3,5.34,4.61,0.73,2.88,4.62,1277.46,1.88,2.75,55.64
29.01.2009 14:20:00,996.86,-1.84,271.57,-3.89,85.8,5.34,4.58,0.76,2.86,4.59,1277.68,2.13,3.63,66.75
29.01.2009 14:30:00,996.88,-1.81,271.59,-3.88,85.7,5.35,4.58,0.76,2.86,4.6,1277.59,1.17,2.5,79.9
29.01.2009 14:40:00,996.99,-1.82,271.58,-3.88,85.7,5.34,4.58,0.76,2.86,4.59,1277.74,2.63,4.13,51.97
29.01.2009 14:50:00,997.03,-1.83,271.56,-3.88,85.8,5.34,4.58,0.76,2.86,4.59,1277.86,2.13,5.0,79.9
29.01.2009 15:00:00,997.11,-1.86,271.53,-3.91,85.8,5.33,4.57,0.76,2.86,4.58,1278.11,1.79,3.63,65.63
29.01.2009 15:10:00,997.14,-1.82,271.56,-3.82,86.1,5.34,4.6,0.74,2.87,4.61,1277.95,1.47,2.38,63.15
29.01.2009 15:20:00,997.11,-1.81,271.58,-3.83,86.0,5.35,4.6,0.75,2.87,4.61,1277.85,2.37,4.38,93.3
29.01.2009 15:30:00,997.16,-1.79,271.59,-3.75,86.4,5.35,4.63,0.73,2.89,4.64,1277.84,2.25,3.88,70.1
29.01.2009 15:40:00,997.24,-1.81,271.56,-3.83,86.0,5.35,4.6,0.75,2.87,4.61,1278.03,1.79,3.13,87.7
29.01.2009 15:50:00,997.24,-1.76,271.61,-3.75,86.2,5.37,4.63,0.74,2.89,4.64,1277.79,1.39,3.0,78.8
29.01.2009 16:00:00,997.23,-1.74,271.63,-3.72,86.3,5.37,4.64,0.74,2.9,4.65,1277.68,1.91,4.25,62.53
29.01.2009 16:10:00,997.23,-1.81,271.56,-3.86,85.8,5.35,4.59,0.76,2.87,4.6,1278.04,2.4,4.13,50.38
29.01.2009 16:20:00,997.27,-1.83,271.54,-3.83,86.1,5.34,4.6,0.74,2.87,4.61,1278.17,2.33,4.88,58.27
29.01.2009 16:30:00,997.35,-1.83,271.54,-3.8,86.3,5.34,4.61,0.73,2.88,4.62,1278.26,2.29,4.75,104.7
29.01.2009 16:40:00,997.36,-1.88,271.48,-3.87,86.2,5.32,4.58,0.73,2.86,4.6,1278.52,2.85,4.75,120.0
29.01.2009 16:50:00,997.44,-1.88,271.48,-3.83,86.4,5.32,4.6,0.72,2.87,4.61,1278.61,1.96,3.63,76.3
29.01.2009 17:00:00,997.6,-1.96,271.39,-3.9,86.5,5.29,4.57,0.71,2.86,4.58,1279.22,2.81,4.88,49.14
29.01.2009 17:10:00,997.72,-1.96,271.37,-3.84,86.9,5.29,4.59,0.69,2.87,4.6,1279.37,1.9,3.88,58.16
29.01.2009 17:20:00,997.81,-1.96,271.37,-3.83,87.0,5.29,4.6,0.69,2.87,4.61,1279.49,1.33,2.38,72.5
29.01.2009 17:30:00,997.9,-1.97,271.36,-3.85,86.9,5.28,4.59,0.69,2.87,4.6,1279.63,2.1,4.75,51.04
29.01.2009 17:40:00,997.98,-1.97,271.34,-3.88,86.7,5.28,4.58,0.7,2.86,4.59,1279.76,1.46,3.13,55.13
29.01.2009 17:50:00,998.08,-1.96,271.35,-3.86,86.7,5.29,4.59,0.7,2.86,4.59,1279.8,1.65,3.25,65.22
29.01.2009 18:00:00,998.03,-1.96,271.36,-3.83,86.9,5.29,4.6,0.69,2.87,4.61,1279.73,1.57,3.25,91.4
29.01.2009 18:10:00,998.08,-1.9,271.41,-3.73,87.2,5.31,4.63,0.68,2.89,4.64,1279.51,1.78,3.25,67.62
29.01.2009 18:20:00,998.1,-1.96,271.34,-3.86,86.8,5.29,4.59,0.7,2.86,4.6,1279.86,2.26,4.75,76.6
29.01.2009 18:30:00,998.18,-1.96,271.34,-3.79,87.2,5.29,4.61,0.68,2.88,4.62,1279.93,2.17,4.25,65.43
29.01.2009 18:40:00,998.21,-1.94,271.36,-3.73,87.5,5.29,4.63,0.66,2.89,4.64,1279.88,1.52,3.0,76.9
29.01.2009 18:50:00,998.23,-1.96,271.33,-3.75,87.5,5.29,4.63,0.66,2.89,4.63,1280.01,1.5,2.5,65.77
29.01.2009 19:00:00,998.32,-1.91,271.38,-3.68,87.6,5.31,4.65,0.66,2.9,4.66,1279.86,1.49,2.63,53.88
29.01.2009 19:10:00,998.34,-1.95,271.34,-3.75,87.4,5.29,4.63,0.67,2.89,4.63,1280.07,1.66,3.13,74.5
29.01.2009 19:20:00,998.34,-2.0,271.29,-3.77,87.6,5.27,4.62,0.65,2.88,4.63,1280.34,1.58,2.88,65.38
29.01.2009 19:30:00,998.3,-2.02,271.27,-3.79,87.6,5.26,4.61,0.65,2.88,4.62,1280.38,2.25,4.38,65.58
29.01.2009 19:40:00,998.23,-2.01,271.29,-3.76,87.7,5.27,4.62,0.65,2.88,4.63,1280.21,1.55,2.75,72.6
29.01.2009 19:50:00,998.27,-1.96,271.33,-3.7,87.8,5.29,4.64,0.64,2.9,4.65,1280.05,1.57,3.5,87.4
29.01.2009 20:00:00,998.36,-1.94,271.35,-3.68,87.8,5.3,4.65,0.65,2.9,4.66,1280.06,1.59,3.25,88.8
29.01.2009 20:10:00,998.46,-1.95,271.33,-3.71,87.7,5.29,4.64,0.65,2.9,4.65,1280.25,1.78,3.5,63.0
29.01.2009 20:20:00,998.52,-1.96,271.31,-3.72,87.7,5.29,4.64,0.65,2.89,4.64,1280.38,1.49,3.0,75.5
29.01.2009 20:30:00,998.63,-2.02,271.25,-3.82,87.4,5.26,4.6,0.66,2.87,4.61,1280.81,1.98,3.38,71.8
29.01.2009 20:40:00,998.71,-2.05,271.21,-3.87,87.3,5.25,4.59,0.67,2.86,4.59,1281.06,2.08,4.75,57.63
29.01.2009 20:50:00,998.63,-2.1,271.17,-3.98,86.9,5.23,4.55,0.69,2.84,4.55,1281.21,2.19,3.63,79.8
29.01.2009 21:00:00,998.58,-2.1,271.17,-3.91,87.3,5.23,4.57,0.66,2.85,4.58,1281.12,1.67,3.13,93.3
29.01.2009 21:10:00,998.49,-2.1,271.18,-3.93,87.2,5.23,4.56,0.67,2.85,4.57,1281.01,2.07,3.5,57.4
29.01.2009 21:20:00,998.47,-2.12,271.16,-3.96,87.1,5.23,4.55,0.67,2.84,4.56,1281.09,1.89,3.63,76.9
29.01.2009 21:30:00,998.56,-2.16,271.11,-3.98,87.3,5.21,4.55,0.66,2.84,4.55,1281.42,1.77,3.5,76.3
29.01.2009 21:40:00,998.59,-2.21,271.06,-4.02,87.3,5.19,4.53,0.66,2.83,4.54,1281.68,1.88,3.88,72.3
29.01.2009 21:50:00,998.63,-2.16,271.1,-4.07,86.7,5.21,4.52,0.69,2.82,4.52,1281.52,2.6,4.25,51.59
29.01.2009 22:00:00,998.71,-2.16,271.1,-4.24,85.6,5.21,4.46,0.75,2.78,4.46,1281.66,2.41,4.63,70.9
29.01.2009 22:10:00,998.74,-2.12,271.14,-4.32,84.8,5.22,4.43,0.79,2.76,4.44,1281.51,2.57,3.75,62.5
29.01.2009 22:20:00,998.74,-2.1,271.16,-4.37,84.3,5.23,4.41,0.82,2.75,4.42,1281.4,2.24,3.88,88.3
29.01.2009 22:30:00,998.71,-2.05,271.21,-4.36,84.1,5.25,4.42,0.84,2.76,4.42,1281.15,1.68,4.0,82.8
29.01.2009 22:40:00,998.71,-2.04,271.22,-4.34,84.2,5.26,4.43,0.83,2.76,4.43,1281.09,1.73,3.75,57.06
29.01.2009 22:50:00,998.73,-2.03,271.23,-4.42,83.6,5.26,4.4,0.86,2.74,4.4,1281.07,1.42,2.75,65.31
29.01.2009 23:00:00,998.79,-1.99,271.26,-4.44,83.2,5.28,4.39,0.89,2.74,4.39,1280.98,2.06,3.63,80.0
29.01.2009 23:10:00,998.83,-1.96,271.29,-4.45,83.0,5.29,4.39,0.9,2.74,4.39,1280.89,1.49,2.75,78.1
29.01.2009 23:20:00,998.72,-1.96,271.3,-4.49,82.7,5.29,4.37,0.91,2.73,4.38,1280.76,1.26,3.0,94.0
29.01.2009 23:30:00,998.82,-1.97,271.28,-4.54,82.5,5.28,4.36,0.92,2.72,4.36,1280.94,1.26,2.75,68.75
29.01.2009 23:40:00,998.73,-1.97,271.29,-4.5,82.7,5.28,4.37,0.91,2.73,4.38,1280.81,2.2,4.0,89.3
29.01.2009 23:50:00,998.71,-1.96,271.3,-4.51,82.6,5.29,4.37,0.92,2.72,4.37,1280.76,1.26,3.63,80.8
30.01.2009 00:00:00,998.82,-1.96,271.29,-4.5,82.7,5.29,4.37,0.91,2.73,4.38,1280.9,1.55,3.5,76.2
30.01.2009 00:10:00,998.75,-1.96,271.29,-4.58,82.2,5.29,4.35,0.94,2.71,4.35,1280.81,1.84,3.13,78.3
30.01.2009 00:20:00,998.71,-1.96,271.3,-4.56,82.3,5.29,4.35,0.94,2.71,4.36,1280.76,1.65,3.13,91.5
30.01.2009 00:30:00,998.87,-1.95,271.3,-4.63,81.8,5.29,4.33,0.96,2.7,4.33,1280.93,1.93,4.5,86.5
30.01.2009 00:40:00,998.93,-1.91,271.33,-4.69,81.2,5.31,4.31,1.0,2.69,4.31,1280.81,1.55,3.0,73.8
30.01.2009 00:50:00,998.88,-1.96,271.28,-4.77,81.0,5.29,4.28,1.0,2.67,4.29,1281.01,1.95,3.88,83.4
30.01.2009 01:00:00,998.88,-1.96,271.29,-4.78,80.9,5.29,4.28,1.01,2.67,4.28,1281.01,1.77,3.38,83.4
30.01.2009 01:10:00,998.98,-1.94,271.3,-4.76,80.9,5.3,4.28,1.01,2.67,4.29,1281.02,1.64,3.63,52.7
30.01.2009 01:20:00,999.0,-1.96,271.27,-4.87,80.4,5.29,4.25,1.04,2.65,4.25,1281.18,1.91,3.75,85.5
30.01.2009 01:30:00,998.96,-1.95,271.29,-4.97,79.7,5.29,4.22,1.07,2.63,4.22,1281.08,1.64,3.0,85.7
30.01.2009 01:40:00,998.95,-1.96,271.28,-4.96,79.8,5.29,4.22,1.07,2.63,4.22,1281.11,1.15,2.13,72.7
30.01.2009 01:50:00,998.95,-1.96,271.28,-5.0,79.6,5.29,4.21,1.08,2.62,4.21,1281.14,1.77,3.75,54.98
30.01.2009 02:00:00,998.95,-1.96,271.28,-5.03,79.4,5.29,4.2,1.09,2.62,4.2,1281.14,1.45,2.75,69.55
30.01.2009 02:10:00,998.95,-2.01,271.23,-5.01,79.8,5.27,4.2,1.06,2.62,4.21,1281.36,1.42,2.75,64.01
30.01.2009 02:20:00,998.98,-1.97,271.27,-4.96,79.9,5.28,4.22,1.06,2.63,4.22,1281.22,1.68,3.25,99.1
30.01.2009 02:30:00,998.97,-2.0,271.24,-5.05,79.5,5.27,4.19,1.08,2.61,4.2,1281.36,1.48,2.75,83.9
30.01.2009 02:40:00,998.96,-2.03,271.21,-5.1,79.4,5.26,4.18,1.08,2.6,4.18,1281.47,1.68,3.25,83.3
30.01.2009 02:50:00,998.96,-2.09,271.15,-5.11,79.7,5.24,4.17,1.06,2.6,4.18,1281.78,1.81,3.75,84.9
30.01.2009 03:00:00,998.98,-2.1,271.14,-5.11,79.7,5.23,4.17,1.06,2.6,4.18,1281.82,1.6,2.88,74.9
30.01.2009 03:10:00,998.95,-2.1,271.15,-5.08,79.9,5.23,4.18,1.05,2.61,4.19,1281.78,1.19,2.13,71.3
30.01.2009 03:20:00,998.94,-2.09,271.16,-5.0,80.3,5.24,4.21,1.03,2.62,4.21,1281.71,0.9,1.88,94.2
30.01.2009 03:30:00,998.95,-2.09,271.15,-5.06,80.0,5.24,4.19,1.05,2.61,4.19,1281.74,1.21,2.25,77.3
30.01.2009 03:40:00,998.94,-2.11,271.13,-5.06,80.1,5.23,4.19,1.04,2.61,4.19,1281.82,1.25,2.63,70.7
30.01.2009 03:50:00,998.85,-2.15,271.1,-5.11,80.0,5.21,4.17,1.04,2.6,4.18,1281.9,1.76,4.0,102.5
30.01.2009 04:00:00,998.83,-2.19,271.06,-5.24,79.5,5.2,4.13,1.07,2.58,4.14,1282.11,2.07,3.75,100.2
30.01.2009 04:10:00,998.84,-2.23,271.02,-5.31,79.3,5.18,4.11,1.07,2.56,4.11,1282.3,1.49,2.75,67.56
30.01.2009 04:20:00,998.82,-2.23,271.02,-5.24,79.7,5.18,4.13,1.05,2.58,4.14,1282.27,1.08,2.5,76.7
30.01.2009 04:30:00,998.81,-2.28,270.98,-5.32,79.5,5.17,4.11,1.06,2.56,4.11,1282.49,1.65,3.0,75.2
30.01.2009 04:40:00,998.88,-2.34,270.91,-5.33,79.8,5.14,4.1,1.04,2.56,4.11,1282.87,1.8,3.63,65.89
30.01.2009 04:50:00,998.88,-2.33,270.92,-5.24,80.3,5.14,4.13,1.01,2.58,4.14,1282.82,1.61,3.0,88.7
30.01.2009 05:00:00,998.85,-2.3,270.95,-5.16,80.6,5.16,4.16,1.0,2.59,4.16,1282.62,1.36,2.5,65.5
30.01.2009 05:10:00,998.79,-2.31,270.94,-5.21,80.4,5.15,4.14,1.01,2.58,4.15,1282.62,1.21,3.0,79.2
30.01.2009 05:20:00,998.72,-2.36,270.9,-5.22,80.6,5.13,4.14,1.0,2.58,4.14,1282.74,2.44,4.75,103.3
